厨房仔	14571
蘑菇兄弟	14569
GitFresh	14544
罗维帅	14519
AngelBeats!	14476
丁一宇	14476
樊博	14461
MikeDAngelo	14457
LinkedHorizon	14452
李玮	14444
ThePussycatDolls	14439
UnionJ	14402
叛逆的鲁鲁修	14338
中国人民解放军军乐团	14259
ArianaGrande	14253
火花	14248
小娟&山谷里的居民	14243
黑豹	14173
押尾光太郎	14172
陶格斯	14171
Pianoboy	14122
足球音乐大合集	14060
Macklemore&RyanLewis	14057
亚圣美	14042
阿信(五月天)	14005
吉祥三宝	13991
幼稚园杀手	13951
Suede	13927
钟铉	13918
杜淳	13877
秦岚	13877
放牛班的春天	13861
DJ小鱼儿	13841
林德信	13831
隋唐英雄	13827
汤晓菲	13803
后海大鲨鱼	13772
MC水公主	13731
小曲儿	13723
小F4	13722
梦飞船	13711
芭比	13680
阿鲁阿卓	13658
童话	13638
植物大战僵尸	13628
主君的太阳	13607
KerenAnn	13598
黄梅戏	13595
妞妞	13550
KellySweet	13506
李沁	13487
老男孩	13439
李宗泫	13434
黄美珍	13432
王洋(女)	13415
湘佛莲	13411
江智民	13407
陈学冬	13389
柯受良	13381
张梓轩	13379
Miki	13359
天堂来的孩子	13354
DeepSide	13345
石圣彬	13325
MC水观音	13320
LuckyTwice	13290
星杰	13268
赵本山	13215
沈世爱	13206
天堂飘雪	13194
MeganNicole	13183
丁薇	13167
邝美云	13064
U2	13056
张嘉倪	13041
谢和弦	13035
曹磊	13023
宋念宇	13013
心然	12976
徐熙媛	12975
周星驰	12969
王子建	12946
自然卷	12935
美国好声音	12933
Now系列	12929
韦海涛	12916
弦小杰	12891
金桢勋	12889
袁晓婕	12853
谈莉娜	12845
Oasis	12837
小皮	12831
新白娘子传奇	12794
曹操	12743
桑吉平措	12721
阿筎那	12693
黑执事	12664
武虎将	12663
晨威	12651
泰民(SHINee)	12611
黄立行	12599
王凌	12564
PCHY	12532
日本ACG	12527
潘长江	12523
董成鹏	12514
ChristinaPerri	12466
Emilia	12459
我为歌狂	12437
朱克	12428
金范	12418
德德玛	12411
玉兔	12382
Radiohead	12346
夜叉乐队	12322
Florence+theMachine	12321
哈辉	12258
爱情自有天意	12250
李馨巧	12249
网球王子	12225
Xun	12202
试音碟	12197
指人儿乐团	12130
艾敬	12110
终极三国	12093
Train	12082
小尿尿	12062
蛋堡	12046
黄誉博	12035
蔡日轩	12000
绯闻女孩	11988
郭经纬	11985
简红	11981
Dj阿旺	11966
鲁敏宇	11964
逍遥	11941
后宫·甄嬛传	11938
关诗敏	11868
罗永娟	11850
183club	11820
沈昌珉	11817
蜜雪薇琪	11802
黄安	11795
郑东	11700
周觅	11691
QQ炫舞	11687
欧阳靖	11685
黑子的篮球	11662
朴振英	11647
陈思诺	11594
CassadeePope	11587
阿淡	11579
郑成河	11562
韦琪	11522
刘辉	11516
黑糖群侠传	11499
张帝	11479
李晓	11469
安旭	11456
吉特巴	11454
李谷一	11445
3OH!3	11445
央吉玛	11432
刘天	11430
周渝民	11405
伤感	11387
印能法师	11383
易影峰	11377
大山	11370
王兮瑶	11361
TwoStepsFromHell	11335
王文瞳	11329
AirSupply	11310
甜美真	11273
刘刚	11272
喜爱夜蒲	11270
西游记	11258
白玛多吉	11252
窒息乐队	11250
林董	11247
群可	11229
中国最强音	11229
王丽坤	11223
艾菲	11218
何润东	11142
张佑荣	11101
冷冰	11092
赵彦彬	11064
CrazyFrog	11060
宫野真守	11035
办桌二人组	11027
SofiaJannok	11023
老猫	11002
三十六首卡通儿歌珍藏版	10995
Grammy	10992
AtomicKitten	10988
Mc小洲	10949
王传君	10947
KAZAKY	10933
郎朗	10893
呼斯楞	10881
孙斌	10852
邓超	10827
任和	10824
东方红艳	10819
青蛙乐队	10815
申彗星	10811
八三夭乐团	10776
CherLloyd	10774
尹航	10724
中二病也要谈恋爱	10719
刘美麟	10688
刘庭羽	10676
安小墨	10658
王露凝	10628
流月	10624
乌达木	10620
赵又廷	10586
冷子夕	10577
TheBandPerry	10576
李志豪	10565
赵雷	10564
Scooter	10551
Birdy	10517
DJ徐曼	10502
追鱼传奇	10486
家庭教師ヒットマンREBORN！公式キャラソン大全集?究	10467
王麟VS老猫	10465
万能青年旅店	10448
DeutschlandSuchtDenSuperstar	10431
吴映洁	10422
欣欣	10415
上官红燕	10392
梁朝伟	10390
刘明辉	10388
赵韩樱子	10381
安沁儿	10379
黄鹤	10371
贾静雯	10358
平井坚	10355
赤西仁	10345
墨绿森林	10272
古天乐	10263
李涛	10245
Sia	10238
许哲佩	10229
Lovestoned	10228
5566	10226
官云康	10224
樊桐舟	10221
玉置浩二	10215
抖动窗口	10212
Frank秋枫	10204
神话电影原声大碟	10202
我叫MT	10200
黄浩鸣	10193
小山	10167
孟楠	10137
颜陌	10117
彭羚	10101
Monstar	10073
MyLittleAirport	10067
广场舞	10058
儿童公园	10028
魏佳艺	10019
MyChemicalRomance	10017
那年冬天，风在吹	9963
魔卡少女樱	9958
苍茫	9954
钢铁侠	9936
王阁蓝	9918
陈琳	9900
朴海镇	9894
水晶蝶	9886
李维	9874
冷弦	9869
放羊的星星	9864
ThePianoGuys	9852
孙青	9848
陈冠蒲	9846
郑少秋	9844
刘芳	9841
想爱就爱	9826
莫西子诗	9823
相思	9784
张镐哲	9782
姜胜允	9776
胡雯	9771
CaraDillon	9699
张明敏	9691
TheOne	9679
蜡笔小新	9672
大乔小乔	9672
罗晋	9654
原声大碟	9647
玉米提	9634
窦唯	9630
宾俊杰	9616
恶作剧之吻	9607
王雅洁	9595
成诗京	9580
SophieZelmani	9563
乐桐	9549
HKT-Band	9546
杨永聪	9532
南无乐队	9518
翁航融	9510
杨蔓	9503
周子琰	9482
JonasBrothers	9478
彭丽丽	9473
孔莹	9469
不能说的秘密	9465
SPY女团	9451
李雅微	9427
王君	9408
SupperMoment	9393
浪荡绅士	9369
伍乐城	9349
TABLO	9324
杨紫	9317
李承哲	9311
病蛹乐队	9311
白冰	9285
纪佳松	9268
KellyRowland	9263
左酷	9255
1983组合	9234
Gary(Leessang)	9219
Schnuffel	9215
潘多拉之心	9212
张力尹	9176
单九希	9168
武笑羽	9153
Passenger	9152
碧娜	9150
SmileQueen	9131
新世纪福音战士	9117
尹施允	9111
我的女友是九尾狐	9107
aimini	9099
你是我的眼睛	9077
DengeL	9075
儿童合唱团	9072
TakeThat	9064
赵青岳	9048
PleAsure175	9033
格子	9022
俞文靖	9014
果宝特攻2	9008
Befour	8995
周冰倩	8974
李春波	8930
郑绪岚	8912
郑俊英	8900
千与千寻	8883
张钰琪	8873
凌美曦	8813
甄妮	8809
MC美琼	8806
李云迪	8802
极品飞车	8770
代雯奇	8735
Kimberley	8696
叶启田	8662
林军	8658
FosterThePeople	8649
AmyWinehouse	8647
炫木	8645
赖铭伟	8641
五月	8639
赞美之泉	8635
花样男子	8632
飘乐队	8629
枫三度	8612
AGreatBigWorld	8607
萧风	8593
李恭	8586
李萌	8583
红月	8579
文雨非	8573
DJ欧阳	8572
GymClassHeroes	8564
高飞	8547
缘之空	8498
阴霾娃娃	8471
龙眼儿	8450
SarahMcLachlan	8432
Tara	8414
刘哲张杰	8375
安香	8371
根呷	8370
哆啦A梦	8361
李茂山	8351
佛教音乐	8343
李欣汝	8329
萌学园	8326
龚格尔	8314
曹寅	8311
谢金燕	8299
丁思忖	8280
蔷薇少女	8277
IconaPop	8266
颖宝儿	8265
九家之书	8241
树子	8232
Enigma	8230
IngridMichaelson	8224
袁哲	8205
好男人	8204
杨雪晴	8201
樱樱	8183
金悦	8170
赵晓磊	8161
傲艺	8158
柯以敏	8147
30SecondsToMars	8109
ToniBraxton	8103
塔宏伟	8086
云飞	8076
胡文婧	8076
李俊杰	8037
TheFray	8007
刘之烁	7996
姜鹏	7993
WeWillRockYou	7993
李羿慧	7993
张晓明	7979
Robynn&Kendy	7928
崔始源	7918
黄大炜	7914
印度群星	7913
郭顶	7912
咕噜碳	7895
Evanescence	7889
孟杨	7884
MadilynBailey	7883
张伟东	7878
JLS	7876
Top	7864
RitaOra	7857
梦之旅合唱组合	7840
游艺湉	7834
黄凯芹	7825
AJ张杰	7825
王聃葳	7814
Era	7804
中国梦之声	7795
郎军	7794
白雪	7783
阿幼朵	7779
你我及他组合	7776
DJ小文	7769
Dj总统	7760
ImmediateMusic	7730
MaddiJane	7730
韩寒	7725
班杰明	7698
YLam	7695
天空の城	7686
安韵Zce	7681
薄樱鬼	7652
周晋进	7646
二手玫瑰	7631
Slipknot	7607
王矜霖	7596
李蕴	7595
关楚耀	7581
我的经济适用男	7568
金泽	7559
段丽阳	7549
闪亮三姊妹	7546
王睿卓	7512
林鸿阳	7507
李炜(古筝演奏家)	7499
TheMinions	7492
地狱少女	7474
东南	7466
EmeliSandé	7465
蓝狐乐队	7454
许强	7452
CleopatraStratan	7442
JW	7440
V.K克	7437
望海高歌	7436
张可儿	7434
亚东	7426
Baby	7423
焦庆军	7411
月光	7399
LauraPausini	7379
梁祝	7379
糖藈	7379
东海	7362
阿肆	7352
窦靖童	7350
小泾县	7325
覃沐曦	7312
中央人民广播电台少年广播合唱团	7310
佟丽娅	7289
董洁	7255
SavageGarden	7254
日韩游戏	7251
山鹰组合	7248
乐洋	7244
段千寻	7237
KylieMinogue	7230
龙千玉	7223
郭一凡	7223
陈子嘟	7222
坏坏	7204
RossTallanma	7203
张蔷	7199
恰恰	7196
PinkFloyd	7194
DeltaGoodrem	7192
画皮	7177
假面骑士	7148
南妮	7134
李东海(superjunior)	7133
LeightonMeester	7123
宇海文	7110
赵露	7110
刘牧	7109
娅琪朵	7104
符永杰	7102
圣斗士星矢	7094
陈一玲	7080
DJ寅子	7054
张玮伽	7029
常艾非	7023
兄弟斗争	6981
许明明	6981
许永生	6966
初恋这件小事	6963
陈飞彤	6952
Ciara	6951
誓言	6947
扭曲的机器	6946
鬼泣	6946
曹越VS门丽	6944
王晶	6943
小雪	6942
影子	6925
醉后决定爱上你	6925
邬祯琳	6915
生日快乐	6914
巫娜	6904
孙紫晴	6901
Rill	6898
平川	6883
邵夷贝	6882
钓鱼岛组合	6875
海来阿卓	6871
C蓝	6866
TataYoung	6842
80年代	6842
洪煜祺	6839
润土	6821
李唯枫	6818
谷村新司	6816
马里奥·毛瑞尔	6805
SpiceGirls	6794
肖山	6791
翁立友	6785
AugustBand	6779
只有神知道的世界	6768
白日梦	6765
龙飞	6757
樱子	6754
谁是真英雄	6749
羽翼·年代记	6738
DJ文超	6731
RoyKim	6713
宋小宝	6705
小月	6689
艾怡良	6687
万茜	6682
PromoOnly	6668
酒吧伤心人	6663
陈志朋	6652
张恺彤	6647
Winky诗	6637
崔振赫	6628
宗次郎	6620
TokioHotel	6610
李晨	6610
Nadiya	6605
王晓天	6599
赵鹏	6592
陈雪君	6586
TheRollingStones	6580
陈僖仪	6580
诺珉宇	6570
严禹豪	6567
电音土豆	6558
巫慧敏	6552
祁哲西	6547
御龙在天	6545
叶丽仪	6541
AOA	6541
Karmin	6534
高原红	6532
刘翔	6528
全城高考	6526
王志	6518
王博文	6501
TheVamps	6475
Scorpions	6462
咖啡因乐队	6462
朱之文	6454
婷汐	6445
うたの☆プリンスさまっ?マジLOVE1000%	6443
VanessaHudgens	6435
杨小曼	6433
朴政珉	6427
琳琳	6416
天悦	6398
俞静	6395
程家健	6394
TheSaturdays	6375
我们结婚了世界版	6373
尚芸菲	6360
曹芙嘉	6353
新不了情	6340
李祥祥	6332
熊锦胜	6329
马璐	6314
黄灿	6301
对不起,我爱你	6300
王一鸣	6297
Keane	6288
天外飞仙	6287
白晶	6267
祁汉	6263
情歌伴侶	6262
杨承熹	6249
火风	6246
HotChelleRae	6245
DanielleBradbery	6232
卡奇社	6228
浪漫满屋	6223
金钟大	6221
任昌丁	6217
耀乐团	6215
dve东城	6210
南合文斗	6197
周虹	6192
GOLF&MIKE	6192
菲比	6187
VictoriaJustice	6182
流星	6168
KingStar	6166
秘密花园	6163
CK	6148
Dreamtale	6144
新秀团队	6135
谭化良	6116
麻吉弟弟	6112
张也	6103
NU'EST-M	6087
魏新雨	6085
陈红	6080
BonnieMcKee	6050
StreetDance	6044
Charice（菲律宾）	6043
宋岳庭	6036
Jun.K（2PM）	6034
应嘉俐	6028
寒若珉	6025
范世琦&居来提	6025
陈紫函	6011
郑嘉颖	5991
Haha	5979
白百何	5977
邹庚仔	5953
ShaniaTwain	5947
H.I.M	5944
潘倩倩	5935
灼眼的夏娜	5930
樱花庄的宠物女孩	5924
山田凉介	5911
海楠	5907
最终幻想	5905
岸部真明	5898
拥抱太阳的月亮OST	5897
方珈悠	5894
福山雅治	5886
王旭(旭日阳刚)	5885
盛晓玫	5880
卓亚君	5878
魔女幼熙	5875
王麟VS完玛三智	5869
汪思辉	5868
RosieThomas	5843
陈玉建VS陈美惠	5840
皆大欢喜	5817
Boy'z	5808
小灰	5800
RedHotChiliPeppers	5791
SwedishHouseMafia	5768
日韩舞曲	5764
侠岚	5753
金久哲	5742
布仁巴雅尔	5737
司徒骏文	5731
文博	5727
DonnaLewis	5726
Gorillaz	5724
蒋瑶嘉	5717
金亨俊	5710
秦基博	5690
江蕙	5682
东方传奇	5675
节奏大师	5671
程琳	5653
任静	5638
96バナナ	5625
陶思佳	5622
崔天琪	5618
NellyFurtado	5601
Q熊妹妹	5598
江珊	5596
七龙珠	5590
DreamGirls（台湾）	5569
方皓玟	5563
王洋	5563
LittleMix	5545
Transformers	5522
王子皓	5522
亢帅克	5520
李泰	5514
JessicaSimpson	5512
思念	5508
Aerosmith	5490
刘晓	5490
陈中	5486
晓月	5477
mc熊晓伟	5461
陈悦	5456
拜托小姐	5450
晓依	5449
叶麟	5447
四个女生	5445
乐晴&祁隆	5430
PureMusic	5426
曹越	5411
AlisonKrauss	5407
鬼鬼	5405
PiratesoftheCaribbean	5396
IdinaMenzel	5393
小田和正	5391
SixCity	5384
陈彦妃	5384
PaulaDeAnda	5380
胡杏儿	5379
余少群	5364
豆豆	5361
Riyo	5361
云杰	5360
Nico（罗马尼亚）	5347
NBA2k11	5343
刘丞	5340
景岗山	5327
刘文正	5320
AngieVazquez	5309
Fergie	5308
Free!	5300
李佳璐	5299
王思远	5293
BigTimeRush	5283
蔡幸娟	5283
LindseyStirling	5278
Duffy	5264
Boyzone	5247
命中注定我爱你	5239
蓝心湄	5233
我和僵尸有个约会	5233
Jedward	5201
孙骁骁	5175
高恺蔚	5169
王宝	5163
乔维怡	5159
西游降魔篇	5153
王羽泽	5152
张彤	5151
阿龙正罡	5142
MaryJ.Blige	5140
海角七号	5138
小杰（棒棒堂）	5137
高晓通	5115
董璇	5114
杨鸿	5110
HollywoodUndead	5108
张敏	5106
马上又	5099
陈键锋	5097
革命歌曲	5089
玛丽外宿中	5089
浪漫满屋Take2	5088
饶天亮	5085
朴孝信	5082
CLANNAD（日本）	5077
雷光夏	5075
阿宝冬玲	5071
指南针	5067
杨谨	5061
善良的男人	5054
万齐	5051
陶信	5048
Serebro	5042
关淑怡	5031
小斯韵	5023
McFly	5014
王蓝茵	5000
钢之炼金术师	4997
BadMeetsEvil	4985
BridgitMendler	4983
小野大辅	4979
屌丝男士	4977
TheKillers	4976
哈琳	4976
E-kids	4967
李丽芬	4950
士兵突击	4945
北堂纹诺	4941
龙珠	4940
晓晓文	4939
崔京浩	4932
车继铃	4927
Dj波仔	4927
土地公土地婆	4919
吴紫涵	4915
米线	4913
胡伟立	4910
红蔷薇	4909
天国的阶梯	4908
4InLove	4900
周润发	4894
Thexx	4890
KeyshiaCole	4884
麦浚龙	4876
林子路	4875
白凯南	4875
DanaWinner	4866
天孪兄弟	4864
小五	4862
威仔	4857
刘畊宏	4849
刚辉	4847
R.I.O.	4839
CarpentersGold	4838
林锋	4837
老猫&龙者	4833
阿华	4831
RascalFlatts	4818
印子月	4817
新视听	4816
Daughtry	4805
樱桃帮	4802
陆毅	4796
0086男团	4794
银临	4786
ChristinaGrimmie	4784
胡宇崴	4782
MC豹儿	4767
李超	4765
AlexandraStan	4764
张檬	4761
蒲巴甲	4755
张铠麟	4754
卢冠廷	4747
刘峥嵘	4739
廖昌永	4738
葡桃	4735
李贤(8Eight)	4733
冲上云霄2	4726
侯磊	4723
祝健	4716
王昊	4715
Deuce	4714
世界第一初恋	4711
方季惟	4710
孙海鑫	4706
王思思	4686
李特	4678
金希澈	4677
X-RayDog	4676
VazquezSounds	4675
DianaBoncheva	4674
ILDivo	4669
江凯文	4667
CarlaBruni	4661
怀旧游戏音乐精选100	4661
汪涵	4653
北京天使合唱团	4646
GwenStefani	4645
租个女友回家过年	4644
AshleyTisdale	4642
郑龙华	4638
JoDeLaRosa	4636
张佑钱	4636
过江龙	4632
洋洋	4632
施文斌	4625
胡杨林	4604
贾青	4600
Mc九魂	4599
李俊昊（2PM）	4595
长春虫子	4591
流浪歌手张杰	4591
Giulia	4590
HayleyWestenra	4590
李准(MBLAQ)	4589
SPT乐队	4584
柳为	4579
DJ晓苏	4559
次仁央宗	4556
TheLonelyIsland	4555
katehavnevik	4553
陆昱霖	4550
女生宿舍	4543
陈法拉	4540
ZeeAvi	4535
沐雪琪	4530
三个傻瓜	4528
吴文煜	4523
萧人凤	4520
黄思婷	4508
齐峰	4505
刘允乐	4503
张静波	4497
石欣卉	4490
NatashaThomas	4479
佛光山梵呗团	4478
オムニバス	4466
臧天朔	4464
Lafee	4464
廖健	4459
爱情雨OST	4459
沈丹丹	4454
NSYNC	4452
Pendulum	4451
PriscillaAhn	4446
ChildrenOfBodom	4433
老哥	4431
徐杰	4425
哈利·波特	4415
岳夏	4413
SineadO'Connor	4408
萧蔷	4406
同恩	4402
塔斯肯	4400
爱新觉罗·媚	4399
Tim	4396
何瑶	4396
邹宏宇	4396
游喧	4393
糖兄妹	4382
闫晨	4372
林玉英	4368
金放	4368
GirlsDeadMonster	4367
李秋泽	4366
DiaFrampton	4362
BoysLikeGirls	4355
叶蓓	4354
别安	4354
谢楠	4342
浩瀚	4340
司文	4340
JaciVelasquez	4339
SheryfaLuna	4338
草原兄妹	4328
MISSTER	4325
郭力凡	4317
BeeGees	4304
海绵宝宝	4300
铠甲勇士	4297
赵彤	4292
寐加岛	4288
晃儿	4284
孙小宝	4279
约会大作战	4275
DianaVickers	4274
庄妮	4273
会长是女仆大人	4273
古剑奇谭	4268
DreamHigh2	4268
七朵花	4264
柴格	4264
曾静玟	4263
绅士的品格	4258
丁呱呱	4252
宠物小精灵	4251
CobraStarship	4249
张玉霞	4235
胡庆怡	4232
云水禅心	4232
LexingtonBridge	4228
明天会更好	4221
郑毅	4220
空	4219
柳闻悦	4217
SM家族	4212
清晨	4211
甘萍	4209
WINWHOISNEXT	4208
徐子珊	4207
SoporAeternus	4205
Travis	4203
高维那	4200
全民公主	4198
瞿颖	4196
交际舞	4183
刘姝辰	4183
刑美美	4181
曹菲儿	4176
DJMAKIDAI	4173
徐申东	4171
李荣浩	4163
T.M.Revolution	4147
NicoleScherzinger	4145
我的女孩	4135
周三	4132
沈漫雨	4130
功夫	4114
Loreen	4110
Tragédie	4109
呼可儿	4104
FoolsGarden	4102
安在旭	4097
LaineyLou	4097
蔡国权	4094
春暖花开	4094
下一站幸福	4090
ViennaTeng	4082
朱俐静	4079
荷塘月色群星	4078
春天	4072
Pentatonix	4071
王键	4069
李亮超	4064
王宏伟	4061
JanetJackson	4054
赵雅芝	4053
无懈可击之蓝色梦想	4051
刘悦	4050
林依婷	4043
AndemundOrchestra	4041
GabrielleAplin	4039
任维	4038
陈雅森	4036
永邦	4023
幕兮	4022
谢雨欣	4016
VanessaCarlton	4012
TRY女子组合	4012
Snowpatrol	4006
桂纶镁	4005
江一燕	4004
郭兰英	4004
周鹏	3997
达明一派	3995
付娜	3993
刘大成	3990
AnnettLouisan	3976
李伟	3975
许鹤缤	3972
MyHeartWillGoOn	3966
陈洁丽	3960
斯琴高美	3953
王子月	3950
杨瑞代	3948
黄莺莺	3944
萧闳仁	3943
hing	3934
李泽维	3932
功夫派	3930
Simon&Garfunkel	3925
LedZeppelin	3921
王瑞灵	3921
苏霏	3920
SisselKyrkjebo	3919
聂杰铭	3905
一加一组合	3902
陈佳	3901
KatieMelua	3891
蒲提	3891
暴力街区	3885
刘恺名	3869
陈思函	3868
BobbyTinsley	3862
Tonyamitchell	3860
自由发挥	3858
魏小麒	3856
王风举	3855
大海	3854
Blur	3848
龟梨和也	3846
丁志远	3830
馨予	3821
Kris(EXO)	3819
使命召唤	3818
RachaelYamagata	3813
陈小云	3812
口袋怪物	3807
孙艳	3799
单冲峰	3795
金泰宇	3794
Trademark	3784
BWO	3778
龙啸	3776
梁奕伦	3776
黄舒骏	3767
王程明	3767
YaelNa?m	3766
小布	3759
LimpBizkit	3749
德永英明	3748
陈姿彤	3743
徐浩	3742
张丹锋	3741
命运长夜	3740
郭燕	3726
卢庚戌	3722
霍思燕	3715
无级生	3700
周越洪	3694
张艾文	3692
悲惨世界	3690
本多Ruru	3682
范思威	3678
苏梦玫	3675
彭芳	3673
黄磊	3672
蓝色生死恋	3666
张芯瑜	3666
顽童MJ116	3649
李双江	3648
朴章贤	3643
旺姆	3642
阿沁	3636
押尾コータロー	3636
张伟	3633
乌拉多恩	3633
HavanaBrown	3628
余俊逸	3613
泽尔丹	3605
东山少爷	3599
游助	3597
林隆璇	3594
蛇足	3593
张政	3590
K歌之王	3584
Olivia	3582
决胜团	3582
Yamboo	3581
北京遇上西雅图	3577
释小龙	3575
JohnCena	3574
TizzyBac	3572
殷秀梅	3566
周云蓬	3557
阿四龙组合	3548
ElinLanto	3547
日落沙发乐团	3539
邻家花美男	3536
孙浩雨	3533
丞湘羽	3533
黄乙玲	3532
晟敏(SuperJunior)	3532
DJ何鹏	3530
泰歌小臭臭	3527
董卿	3523
阿修罗乐队	3518
Brandy	3518
新裤子	3510
ГорячийШоколад	3503
程瑾	3488
She	3478
苏依	3478
Lacrimosa	3474
王小尧	3471
Sylver	3470
SusanBoyle	3469
电音舞吧	3467
Krewella	3466
回声乐团	3464
正月十五	3463
童一首歌	3460
Skillet	3445
段玫梅	3445
张炎宁	3444
黄淑惠	3443
木棉花的春天	3442
叶时伟	3440
第一次	3440
恶魔幸存者	3439
超时空要塞	3435
ModernTalking	3431
当男人恋爱时	3425
BEYONG	3424
刘文杰	3423
朱铭捷	3422
埖小迪	3421
古典音乐	3408
Lights	3407
贾鹏芳	3403
EroticLounge系列	3402
谷文昌	3402
Billboard	3400
Evin.柒	3399
吴丹妮	3398
罗力威	3388
SkidRow	3387
达达乐队	3384
萧正楠	3382
安蕾尔	3378
十字架与吸血鬼	3377
高桥优	3374
单夕	3373
小蓓蕾组合	3373
ABBA	3370
王小利	3359
C小糖	3358
剪影姐	3357
落落	3356
因果兄弟	3355
夹子道	3354
云中梦龙	3347
陈咏	3344
红楼梦	3343
小熊饼干	3337
DJ但茹	3336
陈佳薪	3335
LauraFygi	3327
张雷	3327
阿译	3326
花儿朵朵	3324
SkySailing	3321
安冷希	3320
EmilieSimon	3318
林弯弯	3318
何龙雨	3317
尹相杰	3313
Lube	3311
唐磊	3311
Fate／Zero	3308
夏筠妍	3300
广智	3296
月亮	3296
JunJin	3295
Disturbed	3295
AbbaTeens	3293
陆锋	3293
王翌鑫	3292
宝宝糖	3291
JoyceJonathan	3290
CleanBandit	3289
姜宇清	3288
梁又琳	3286
CRITTY	3285
张毅涵	3285
蝴蝶组合	3282
黎瑞恩	3278
齐会超	3275
我的朋友很少	3271
周子寒	3270
徐熙娣	3265
低苦艾乐队	3264
陈影	3260
陈洁仪	3257
NewKidsOnTheBlock	3257
Disney	3257
乔亦思	3255
杨川平	3254
涂议嘉	3252
李俊旭	3251
gogomusic	3240
跳水姑娘	3234
少女部落格	3233
LeaMichele	3232
电视剧歌曲大全	3224
Kiss（欧美）	3222
黛青塔娜	3219
SClub7	3217
李维真	3217
Lifehouse	3214
李冰冰	3214
朱小磊	3209
潘虹樾	3209
泡沫之夏	3205
Meiko	3204
Lunar	3204
郑东河（复活）	3203
Nujabes	3203
AngelGirl	3201
石头雨	3200
AshleeSimpson	3194
纪文	3193
VoxAngeli	3186
大桥トリオ	3176
杨洪基	3173
粉爱粉爱你	3171
李晨汐	3171
魔法禁书目录	3170
LdyLickem	3166
JosephVincent	3166
简迷离	3165
寂静岭	3157
MacyGray	3155
倪子冈	3146
曹嘉扬	3146
任盈盈	3143
AlyssaReid	3142
陈奕迅&林子祥	3135
CorrinneMay	3134
龙晓飞	3134
Stratovarius	3130
林师杰	3129
小宇宙	3129
吕品	3126
刘承宇	3126
王佳东	3121
元卫觉醒	3117
地铁兄弟	3117
拳皇	3116
ArcticMonkeys	3114
OriginalSoundtrack	3110
王琪玮	3109
Capozio	3102
喜多修平	3098
芮恩	3096
韩国恋曲	3096
光阴的故事	3094
关牧村	3092
万晓利	3092
徐小燕	3089
邓宁	3088
ParisHilton	3079
拜尔娜	3077
潘阳	3076
曹智贤	3076
KangMinhyuk	3069
涓子	3063
玄觞	3062
DJ小强	3057
跳房子	3056
朱洁	3055
阮经天	3054
王子坤鹏	3054
朴基雄	3049
王祖贤	3046
DianaKrall	3043
赖有天	3040
梁山伯与祝英台	3039
牛朝阳	3031
苏小花	3028
葛仲珊	3028
刘教授	3023
金圭钟(SS501)	3022
DBL颜色	3016
瓦其依合	3014
ReginaSpektor	3011
佐傀	3010
重小烟	3010
雅-miyavi-	3003
哈尔的移动城堡	3000
刘宗	2999
佐香智久	2999
AgneteKjolsund	2998
马友友	2995
春娇与志明	2995
颜培珊	2995
刘佳（女）	2987
简丹	2986
梦色糕点师	2985
马松	2980
胡鸿钧	2979
???	2978
李晓龙	2972
Medina	2971
Mocca	2970
贾涛	2970
史春晖	2969
伊妹儿	2968
巨神战击队	2968
皓天	2966
倩女幽魂	2963
Mc六月	2959
于金胜	2957
叶筱萱	2954
LindseyRay	2953
陈倩倩	2951
心理测量者	2950
FooFighters	2947
Xandria	2946
文熙俊	2945
Devotion（乐队）	2945
仔仔	2944
春光灿烂猪八戒	2944
阿梓	2942
Aziatix	2936
宋承宪	2934
Jackson5	2933
夏宇童	2933
C-block	2932
DJ倒梅熊	2930
赵学而	2929
正云	2923
在世界的中心呼唤爱	2921
大地	2920
李倩	2920
韩超	2911
寂寞DJ之寂寞在唱歌	2910
Yellowcard	2909
佘诗曼	2905
陈少华	2904
范小蛙	2904
匡萃龙	2902
朱桦	2898
张炜	2896
全能星战	2892
阿来	2891
衡越	2890
TynishaKeli	2890
射雕英雄传	2887
K3	2887
陈晨	2886
陈意涵	2884
DJ刘阳	2884
???????????????????????	2881
春雷	2877
男人的泪	2874
CelticWoman	2872
刘俊骐	2865
路阳阳	2864
女人花	2861
Korn	2856
海浪	2854
BulletForMyValentine	2853
代慧颖	2850
张祥洪	2846
慧普法师	2844
项亚蕻	2842
王超	2841
贾晓龙	2841
王志文	2840
ILoveYouBoyz	2837
圣雨	2836
Ra.D	2836
JoJo	2834
CorinneBaileyRae	2834
BeiMaejor	2831
江淑娜	2824
茉莉花	2821
铃村健一	2819
马剑芬	2819
雷佳音	2819
刘在石	2814
韩承羽	2814
最美和声	2807
恶作剧之吻（韩版）	2803
扎西尼玛	2803
PetShopBoys	2802
AnthemLights	2794
王识贤	2791
EliseEstrada	2789
川井宪次	2787
西国の海妖	2787
TinaTurner	2783
兄弟战争	2781
G.O	2780
吴瑕	2777
陈好	2776
于水元	2775
张博(演员)	2775
秀爱组合	2771
MP4	2769
JessicaMauboy	2769
杨小弈	2767
生化危机	2766
王馨	2765
冷血动物	2764
Destiny'sChild	2764
Libera	2762
熊宝贝乐团	2760
张伦硕	2760
阿利	2760
汪正正	2759
JoanJett&TheBlackhearts	2757
桑田佳祐	2756
张德兰	2756
晓兮	2756
RebeccaBlack	2751
潘安邦	2749
